"var","Coef.BatMyotisSkin.Sqrt","Coef.BatPhyllostomusSkin.Sqrt","Coef.BatPteropusSkin.Sqrt","Coef.Antrozous.pallidus_Skin.Sqrt","Coef.Carollia.perspicillata_Skin.Sqrt","Coef.Cynopterus.brachyotis_Skin.Sqrt","Coef.Desmodus.rotundus_Skin.Sqrt","Coef.Eidolon.helvum_Skin.Sqrt","Coef.Eptesicus.fuscus_Skin.Sqrt","Coef.Leptonycteris.yerbabuenae_Skin.Sqrt","Coef.Molossus.molossus_Skin.Sqrt","Coef.Myotis.lucifugus_Skin.Sqrt","Coef.Myotis.myotis_Skin.Sqrt","Coef.Myotis.vivesi_Skin.Sqrt","Coef.Phyllostomus.discolor_Skin.Sqrt","Coef.Phyllostomus.hastatus_Skin.Sqrt","Coef.Pteropus.hypomelanus_Skin.Sqrt","Coef.Pteropus.poliocephalus_Skin.Sqrt","Coef.Pteropus.pumilus_Skin.Sqrt","Coef.Pteropus.rodricensis_Skin.Sqrt","Coef.Pteropus.vampyrus_Skin.Sqrt","Coef.Rhinolophus.ferrumequinum_Skin.Sqrt","Coef.Rhynchonycteris.naso_Skin.Sqrt","Coef.Rousettus.aegyptiacus_Skin.Sqrt","Coef.Saccopteryx.bilineata_Skin.Sqrt","Coef.Tadarida.brasiliensis_Skin.Sqrt","Coef.BatSkin.Sqrt"
"cg26335874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354698658000298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24483202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0257374344913209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26756623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0298342760087047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25061576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18263838745295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24208587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137304699082558,-0.0182354474500568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25714024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222200283458329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27393201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278427071895463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26757097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0672428945815299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03890326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0810934043131607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26909613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365649377679829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06100991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403976549726533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09841954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000322006148258845,NA,NA,NA,NA,0.23507604389702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01099625",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0472880029481711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06813117",NA,NA,NA,NA,NA,NA,NA,0.3046453990754,NA,0.197691561561163,NA,NA,NA,NA,NA,0.0244755281321907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16356803",NA,NA,NA,NA,NA,NA,NA,0.638818394916206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11352219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0979588197031658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27144703",NA,NA,NA,0.118670258327726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00107111661684191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02797566",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165290307714964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03009890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20814530291943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03260249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511235424152492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04680480",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221105394437004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17215796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0235526581721359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19024342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10792163034676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04365423",NA,NA,NA,NA,NA,NA,-0.48510927039862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19519638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342340339484729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05975184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442695750247188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06210818",NA,NA,NA,NA,NA,NA,0.349355211620962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08566450",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0320174081071505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25334798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381448828838019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26155008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0282045225135074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09985753",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.056242111793582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10183248",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.044517407225164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10620475",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153329820348714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg10389748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137491394715926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12814030",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00583977873074622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11945128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05120894589912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12532350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.460137380766556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13477804",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220852416647619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13008977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966493480540136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13026859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.912816595160664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13719194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.793885509503533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14880389",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0344124809926188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05166684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.919733044349304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15279950",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362451623242351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16077074",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18639965404858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16972488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578188017268361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19893485",NA,NA,NA,NA,NA,NA,-0.706443929344199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18303028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395275665388204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19549894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0916487603769243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19599929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109536176204723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21258436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196845501724133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17769560",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194353463535857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21686636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173152650011981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21881832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.404393794527233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg22053627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167173975045719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17435471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00230430066006398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17659732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135032979780472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17942031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80835858038467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24403985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00176914845128358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20096325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511471387074394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21474259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04662193122207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21871906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167578674422099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07668688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338287385374352,0.220399476150189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16744551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07547167865514,0.296952902296181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21870003",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0438097360849591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04268179",NA,NA,NA,NA,NA,NA,NA,0.611298323437746,NA,NA,0.00233376172503915,NA,NA,NA,0.0620840728251788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05544360",NA,NA,NA,NA,NA,NA,1.4236509376983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09132314",NA,NA,NA,NA,0.546273406684652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24654067",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.366863024953578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg25731502",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.218292609688026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03571891",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00493257086278282,0.0121555822185111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24642372",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115631550093491,0.0611550038894481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02162880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537765444883208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02431139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103273154704524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02574073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0348636852274221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02644696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497298277279378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03186851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290403179102731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05532671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221698568443189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03350186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245239369184601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02367316",NA,NA,NA,NA,NA,NA,NA,NA,0.363688264615032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02777307",NA,NA,NA,NA,NA,NA,NA,NA,-2.68787400434568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05039637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156458723547572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06102392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.133333840798134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13901789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105954685110621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg06554892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285579390787333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg03679521",NA,NA,NA,NA,NA,NA,NA,NA,0.486477736046197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg08794720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109004644751463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23693668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.288182342548761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16692317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302469216459044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17037716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0612695045754786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17177455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505815246588361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09879356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717061583225293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17705334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554382091973537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg09955719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00261627955944209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18926054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176851516394135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20537665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181246404763265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11953805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124762485897448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23740045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.323079758777017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg23746998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37622779998907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13087184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234802955441588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13480742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134930309896157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27260095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419287506978387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14040602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000300917417019525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02913140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1616355053154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg05279637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00774227755453932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15337108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0310075172539606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg15920677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0726544230035855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg11145593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23351304681246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13652891",NA,NA,NA,NA,NA,NA,NA,NA,0.0981115255409523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17702917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856228777059631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg14560536",NA,NA,NA,NA,NA,NA,NA,NA,-0.0253856137000329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13030894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439246796730876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18243072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583751063054817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg18295954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0470299813080982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17136263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613758415304867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19635296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105290219135822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg19812625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351833417839997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20149183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233610378979083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg20311547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.606820616639072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21884043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.527117431361392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21283418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4349325264091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24305264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0763463721430062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg21857363",NA,NA,NA,NA,NA,NA,NA,NA,0.555153904803391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24778385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136924498838277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24620051",NA,NA,NA,NA,NA,NA,NA,NA,0.00564299204442208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26409285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00502533677751916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26192895",NA,NA,NA,NA,NA,NA,NA,NA,0.220665411039593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg26301436",NA,NA,NA,NA,NA,NA,NA,NA,0.0508004691069247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg27175819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741403903304704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg07774376",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0550223850979386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04769815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.103380223746245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg00543458",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148939821099709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01047058",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485464337297506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg17902929",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000111112867635135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg01675333",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023130941908395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg16915250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202901419237224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg02582875",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.151388557956703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg12670534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127746598329829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg24724167",NA,NA,NA,NA,NA,NA,NA,0.161141491459567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg13800968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.310891853848729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cg04397844",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114529369395187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
